procurement_id,issuing_agency,agency_type,agency_location,country,contract_title,contract_category,naics_code,estimated_contract_value,incumbent_vendor,contract_duration,bid_open_date,bid_close_date,renewal_date,last_award_date,submission_requirements,procurement_portal,contact_email,contact_phone,vendor_dependencies,operational_weakness,automation_opportunity,recurring_revenue_potential,prime_pathwy_priority,data_date,source
PROC-00823,Province of British Columbia — BC Bid,Provincial,"Victoria, BC",CA,Grounds Maintenance & Landscaping Services — Province of British Columbia,Landscaping & Grounds Maintenance,484110,"$25,000–$75,000",Booz Allen Hamilton,1 Year,2026-08-31,2026-09-06,2026-11-29,2025-01-26,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://www.bcbid.gov.bc.ca,bcbid@gov.bc.ca,+1 (250) 387-7000,Primary: Booz Allen Hamilton; Secondary: Regional subcontractors,Agency issued corrective action to incumbent — replacement opportunity,Manual scheduling of recurring services — automation ROI 300%+,"$10,000/mo",HIGH — Prepare in 30 Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00826,Greater Vancouver Transit Authority (TransLink),Transit,"Burnaby, BC",CA,Uniformed Security Guard Services — Greater Vancouver Transit Authority (TransLink),Security Guard Services,561730,"$5,000,000–$10,000,000",ServiceMaster Clean,Indefinite Delivery/Indefinite Quantity (IDIQ),2026-08-31,2026-10-17,2027-11-10,2025-05-17,"Bid Bond (5%), Performance Bond (100%), Payment Bond (100%), NAICS Certification",https://www.translink.ca/about-translink/doing-business-with-translink,procurement@translink.ca,+1 (778) 375-7500,Primary: ServiceMaster Clean; Secondary: Regional subcontractors,Agency has documented compliance failures — audit-readiness opportunity,Spreadsheet-based vendor management — CRM integration opportunity,"$50,000/mo",HIGH — Prepare in 30 Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00828,Transport for NSW,Transit/Infrastructure,"Sydney, NSW",AU,Electrical Maintenance & Repair Services — Transport for NSW,Electrical Services,493110,"$5,000,000–$10,000,000",Fluor Corporation,3 Years,2026-08-11,2026-07-25,2027-12-04,2025-04-07,"Technical Proposal, Price Schedule, Organizational Chart, Key Personnel Resumes",https://www.transport.nsw.gov.au/industry-and-business/procurement,procurement@transport.nsw.gov.au,+61 2 8202 2200,Primary: Fluor Corporation; Secondary: Regional subcontractors,Agency failed last audit — compliance consulting opportunity,Paper timesheets — digital workforce management opportunity,"$5,000/mo",MEDIUM — 60-Day Pipeline,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00830,Queensland Government — QTenders,State,"Brisbane, QLD",AU,IT Infrastructure & Managed Services Contract — Queensland Government,IT Infrastructure & Managed Services,484110,"$25,000,000+",Booz Allen Hamilton,5 Years + 2 Options,2026-06-20,2026-07-19,2026-12-17,2025-05-31,"RFQ Response, DUNS/SAM Registration, Bonding Proof, W-9, Past Performance",https://qtenders.epw.qld.gov.au,procurement@epw.qld.gov.au,+61 7 3224 2111,Primary: Booz Allen Hamilton; Secondary: Regional subcontractors,Agency has budget surplus in Q4 — accelerated procurement window,Manual scheduling of recurring services — automation ROI 300%+,"$15,000/mo",MEDIUM — 60-Day Pipeline,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00834,London Borough of Southwark — Procurement,Municipal,"London, ENG",UK,Facilities Maintenance & Repair Services — London Borough of Southwark,Facilities Maintenance & Repair,238320,"$10,000,000–$25,000,000",G4S Secure Solutions,1 Year + 4 Options,2026-06-12,2026-08-24,2028-03-20,2024-10-29,"RFP Response, ISO 9001 Certification, Environmental Compliance Documentation",https://www.southwark.gov.uk/business/procurement,procurement@southwark.gov.uk,+44 207 525 5000,Primary: G4S Secure Solutions; Secondary: Regional subcontractors,Contract approaching renewal — 90-day window to position,Spreadsheet-based vendor management — CRM integration opportunity,"$15,000/mo",HIGH — Prepare in 30 Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00841,City of Melbourne — Procurement,Municipal,"Melbourne, VIC",AU,Environmental Compliance & Remediation Services — City of Melbourne,Environmental Compliance Services,541512,"$10,000,000–$25,000,000",Stericycle Inc.,2 Years,2026-07-01,2026-11-15,2028-05-18,2025-06-25,"Technical Proposal, Price Schedule, Organizational Chart, Key Personnel Resumes",https://www.melbourne.vic.gov.au/business/tenders-and-contracts,procurement@melbourne.vic.gov.au,+61 3 9658 9658,Primary: Stericycle Inc.; Secondary: Regional subcontractors,Agency has budget surplus in Q4 — accelerated procurement window,Paper-based compliance tracking — digitization opportunity worth $50K+/yr,"$25,000/mo",HIGH — Prepare in 30 Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00842,City of Calgary — Purchasing,Municipal,"Calgary, AB",CA,HVAC Maintenance & Mechanical Services — City of Calgary,HVAC & Mechanical Services,561710,"$2,500,000–$5,000,000",ABM Industries Inc.,1 Year,2026-07-12,2026-08-19,2028-04-06,2026-03-15,"Bid Bond (5%), Performance Bond (100%), Payment Bond (100%), NAICS Certification",https://www.calgary.ca/business-economy/purchasing.html,purchasing@calgary.ca,+1 (403) 268-5311,Primary: ABM Industries Inc.; Secondary: Regional subcontractors,Contract approaching renewal — 90-day window to position,Manual contract renewal tracking — automated renewal system opportunity,"$7,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00843,Queensland Government — QTenders,State,"Brisbane, QLD",AU,Electrical Maintenance & Repair Services — Queensland Government,Electrical Services,562111,"$2,500,000–$5,000,000",Aramark Corporation,5 Years,2026-09-11,2026-09-04,2028-02-04,2025-03-01,"Bid Bond (5%), Performance Bond (100%), Payment Bond (100%), NAICS Certification",https://qtenders.epw.qld.gov.au,procurement@epw.qld.gov.au,+61 7 3224 2111,Primary: Aramark Corporation; Secondary: Regional subcontractors,Incumbent pricing 30%+ above market — cost reduction opportunity,Email-based bid notifications — automated alert system opportunity,"$10,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00845,London Borough of Southwark — Procurement,Municipal,"London, ENG",UK,Records Management & Document Digitization Services — London Borough of Southwark,Records Management & Digitization,541512,"$500,000–$1,000,000",Fluor Corporation,5 Years + 2 Options,2026-08-27,2026-07-21,2028-01-30,2024-09-17,"SOQ (Statement of Qualifications), MWBE Certification, Safety Record, Insurance",https://www.southwark.gov.uk/business/procurement,procurement@southwark.gov.uk,+44 207 525 5000,Primary: Fluor Corporation; Secondary: Regional subcontractors,Agency issued corrective action to incumbent — replacement opportunity,Manual contract renewal tracking — automated renewal system opportunity,"$10,000/mo",HIGH — Prepare in 30 Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00850,Public Services and Procurement Canada (PSPC),Federal,"Ottawa, ON",CA,Construction & Facility Renovation Services — Public Services and Procurement Canada (PSPC),Construction & Renovation,561730,"$10,000,000–$25,000,000",Xerox Corporation,Indefinite Delivery/Indefinite Quantity (IDIQ),2026-07-30,2026-09-04,2027-03-21,2025-09-16,"SOQ (Statement of Qualifications), MWBE Certification, Safety Record, Insurance",https://buyandsell.gc.ca,pspc.procurement@tpsgc-pwgsc.gc.ca,+1 (800) 811-1148,Primary: Xerox Corporation; Secondary: Regional subcontractors,Incumbent vendor has poor performance reviews — displacement opportunity,Manual invoice processing — AI automation saves 40+ hours/month,"$2,500/mo",WATCH — 90+ Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00852,Transport for NSW,Transit/Infrastructure,"Sydney, NSW",AU,Uniformed Security Guard Services — Transport for NSW,Security Guard Services,541513,"$150,000–$300,000",Coverall Holding Company,3 Years + 2 Options,2026-08-26,2026-10-11,2026-10-17,2026-03-22,"Technical Proposal, Price Schedule, Organizational Chart, Key Personnel Resumes",https://www.transport.nsw.gov.au/industry-and-business/procurement,procurement@transport.nsw.gov.au,+61 2 8202 2200,Primary: Coverall Holding Company; Secondary: Regional subcontractors,Contract approaching renewal — 90-day window to position,Manual route optimization for service delivery — AI routing saves 20% fuel cost,"$15,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00853,City of Vancouver — Procurement Services,Municipal,"Vancouver, BC",CA,Temporary Staffing & Workforce Solutions — City of Vancouver,Staffing & Temporary Labor,484110,"$500,000–$1,000,000",Leidos Holdings Inc.,5 Years + 2 Options,2026-08-07,2026-08-20,2027-03-13,2025-04-04,"Bid Form, Unit Price Schedule, Subcontractor List, DBE Compliance Plan",https://vancouver.ca/doing-business/procurement.aspx,procurement@vancouver.ca,+1 (604) 873-7000,Primary: Leidos Holdings Inc.; Secondary: Regional subcontractors,Contract approaching renewal — 90-day window to position,Manual contract renewal tracking — automated renewal system opportunity,"$7,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00855,Toronto Transit Commission (TTC) — Procurement,Transit,"Toronto, ON",CA,HVAC Maintenance & Mechanical Services — Toronto Transit Commission (TTC),HVAC & Mechanical Services,562111,"$1,000,000–$2,500,000",Clean Harbors Inc.,5 Years + 2 Options,2026-07-05,2026-11-02,2028-03-15,2025-12-15,"RFQ Response, DUNS/SAM Registration, Bonding Proof, W-9, Past Performance",https://www.ttc.ca/doing-business-with-ttc,procurement@ttc.ca,+1 (416) 393-4000,Primary: Clean Harbors Inc.; Secondary: Regional subcontractors,Incumbent pricing 30%+ above market — cost reduction opportunity,Paper timesheets — digital workforce management opportunity,"$15,000/mo",HIGH — Prepare in 30 Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00859,Transport for NSW,Transit/Infrastructure,"Sydney, NSW",AU,Environmental Compliance & Remediation Services — Transport for NSW,Environmental Compliance Services,238320,"$2,500,000–$5,000,000",Adecco Group,2 Years,2026-09-13,2026-10-26,2028-01-27,2024-06-16,"SOQ (Statement of Qualifications), MWBE Certification, Safety Record, Insurance",https://www.transport.nsw.gov.au/industry-and-business/procurement,procurement@transport.nsw.gov.au,+61 2 8202 2200,Primary: Adecco Group; Secondary: Regional subcontractors,Agency issued corrective action to incumbent — replacement opportunity,Paper timesheets — digital workforce management opportunity,"$7,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00860,Victorian Government — Tenders VIC,State,"Melbourne, VIC",AU,Custodial Services Contract — Victorian Government,Janitorial & Custodial Services,561710,"$25,000,000+",Jan-Pro Franchising International,5 Years,2026-09-14,2026-08-17,2028-01-06,2024-05-31,"Bid Form, Unit Price Schedule, Subcontractor List, DBE Compliance Plan",https://www.tenders.vic.gov.au,procurement@dtf.vic.gov.au,+61 3 9651 5111,Primary: Jan-Pro Franchising International; Secondary: Regional subcontractors,Incumbent lacks digital reporting capability — tech upgrade opportunity,Paper timesheets — digital workforce management opportunity,"$10,000/mo",HIGH — Prepare in 30 Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00863,Birmingham City Council — Procurement,Municipal,"Birmingham, ENG",UK,Custodial Services Contract — Birmingham City Council,Janitorial & Custodial Services,493110,"$75,000–$150,000",ServiceMaster Clean,5 Years + 2 Options,2026-07-08,2026-09-19,2027-06-02,2025-09-02,"Bid Bond (5%), Performance Bond (100%), Payment Bond (100%), NAICS Certification",https://www.birmingham.gov.uk/procurement,procurement@birmingham.gov.uk,+44 121 303 9944,Primary: ServiceMaster Clean; Secondary: Regional subcontractors,Incumbent lacks digital reporting capability — tech upgrade opportunity,Manual route optimization for service delivery — AI routing saves 20% fuel cost,"$10,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00865,AusTender — Australian Government Procurement,Federal,"Canberra, ACT",AU,AI & Process Automation Implementation Services — AusTender,AI & Automation Implementation,484110,"$500,000–$1,000,000",Booz Allen Hamilton,Indefinite Delivery/Indefinite Quantity (IDIQ),2026-08-24,2026-07-18,2027-11-27,2025-07-10,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://www.tenders.gov.au,austender@finance.gov.au,+61 2 6215 2222,Primary: Booz Allen Hamilton; Secondary: Regional subcontractors,Incumbent contract expires with no renewal option — open competition,Paper-based compliance tracking — digitization opportunity worth $50K+/yr,"$7,500/mo",HIGH — Prepare in 30 Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00867,Greater Vancouver Transit Authority (TransLink),Transit,"Burnaby, BC",CA,AI & Process Automation Implementation Services — Greater Vancouver Transit Authority (TransLink),AI & Automation Implementation,561612,"$1,000,000–$2,500,000",G4S Secure Solutions,5 Years + 2 Options,2026-07-20,2026-08-18,2027-04-28,2024-11-01,"RFP Response, Financial Statements, References (3), Insurance Certificates, Business License",https://www.translink.ca/about-translink/doing-business-with-translink,procurement@translink.ca,+1 (778) 375-7500,Primary: G4S Secure Solutions; Secondary: Regional subcontractors,Incumbent lacks digital reporting capability — tech upgrade opportunity,Spreadsheet-based vendor management — CRM integration opportunity,"$10,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00875,Transport for NSW,Transit/Infrastructure,"Sydney, NSW",AU,HVAC Maintenance & Mechanical Services — Transport for NSW,HVAC & Mechanical Services,561612,"$500,000–$1,000,000",Adecco Group,5 Years,2026-09-18,2026-11-25,2027-02-20,2024-10-23,"Technical Proposal, Price Schedule, Organizational Chart, Key Personnel Resumes",https://www.transport.nsw.gov.au/industry-and-business/procurement,procurement@transport.nsw.gov.au,+61 2 8202 2200,Primary: Adecco Group; Secondary: Regional subcontractors,Incumbent contract expires with no renewal option — open competition,Paper timesheets — digital workforce management opportunity,"$7,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00879,Province of Ontario — Ontario Shared Services,Provincial,"Toronto, ON",CA,Fleet Maintenance & Vehicle Repair Services — Province of Ontario,Fleet Maintenance & Vehicle Services,562111,"$75,000–$150,000",Xerox Corporation,3 Years,2026-07-03,2026-07-29,2026-12-12,2026-01-20,"RFP Response, ISO 9001 Certification, Environmental Compliance Documentation",https://www.ontario.ca/page/doing-business-government,oss.procurement@ontario.ca,+1 (416) 326-1234,Primary: Xerox Corporation; Secondary: Regional subcontractors,Agency has documented compliance failures — audit-readiness opportunity,Email-based bid notifications — automated alert system opportunity,"$25,000/mo",HIGH — Prepare in 30 Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
