procurement_id,issuing_agency,agency_type,agency_location,country,contract_title,contract_category,naics_code,estimated_contract_value,incumbent_vendor,contract_duration,bid_open_date,bid_close_date,renewal_date,last_award_date,submission_requirements,procurement_portal,contact_email,contact_phone,vendor_dependencies,operational_weakness,automation_opportunity,recurring_revenue_potential,prime_pathwy_priority,data_date,source
PROC-01004,US Army Corps of Engineers,Federal,"Washington, DC",US,Facilities Maintenance & Repair Services — US Army Corps of Engineers,Facilities Maintenance & Repair,493110,"$150,000–$300,000",Jacobs Engineering Group,3 Years + 2 Options,2026-08-05,2026-09-05,2028-03-01,2025-09-07,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://www.usace.army.mil/Business-With-Us/,usace.procurement@usace.army.mil,(202) 761-0011,Primary: Jacobs Engineering Group; Secondary: Regional subcontractors,Incumbent contract expires with no renewal option — open competition,Manual contract renewal tracking — automated renewal system opportunity,"$2,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01013,City of Vancouver — Procurement Services,Municipal,"Vancouver, BC",CA,Fleet Maintenance & Vehicle Repair Services — City of Vancouver,Fleet Maintenance & Vehicle Services,484110,"$300,000–$500,000",Robert Half International,3 Years + 2 Options,2026-09-26,2026-08-10,2027-05-05,2025-11-02,"RFP Response, ISO 9001 Certification, Environmental Compliance Documentation",https://vancouver.ca/doing-business/procurement.aspx,procurement@vancouver.ca,+1 (604) 873-7000,Primary: Robert Half International; Secondary: Regional subcontractors,Agency has documented compliance failures — audit-readiness opportunity,Paper-based compliance tracking — digitization opportunity worth $50K+/yr,"$2,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01015,AusTender — Australian Government Procurement,Federal,"Canberra, ACT",AU,Custodial Services Contract — AusTender,Janitorial & Custodial Services,541512,"$25,000,000+",Cintas Corporation,2 Years,2026-07-02,2026-08-31,2028-02-16,2025-04-29,"Bid Form, Unit Price Schedule, Subcontractor List, DBE Compliance Plan",https://www.tenders.gov.au,austender@finance.gov.au,+61 2 6215 2222,Primary: Cintas Corporation; Secondary: Regional subcontractors,Agency issued corrective action to incumbent — replacement opportunity,Paper-based compliance tracking — digitization opportunity worth $50K+/yr,"$25,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01016,NHS Supply Chain,Healthcare,"Alfreton, ENG",UK,Temporary Staffing & Workforce Solutions — NHS Supply Chain,Staffing & Temporary Labor,561612,"$75,000–$150,000",Fluor Corporation,3 Years,2026-09-06,2026-10-07,2028-01-28,2025-12-19,"RFP Response, Financial Statements, References (3), Insurance Certificates, Business License",https://www.nhssupplychain.nhs.uk,enquiries@nhssupplychain.nhs.uk,+44 345 600 8600,Primary: Fluor Corporation; Secondary: Regional subcontractors,Agency has documented compliance failures — audit-readiness opportunity,Manual invoice processing — AI automation saves 40+ hours/month,"$25,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01019,City of Fairfield — Purchasing,Municipal,"Fairfield, CA",US,AI & Process Automation Implementation Services — City of Fairfield,AI & Automation Implementation,561720,"$25,000–$75,000",Stericycle Inc.,3 Years,2026-07-20,2026-08-14,2027-07-14,2025-02-09,"RFP Response, ISO 9001 Certification, Environmental Compliance Documentation",https://www.fairfieldplanroom.com/projects/public,purchasing@fairfield.ca.gov,(707) 428-7495,Primary: Stericycle Inc.; Secondary: Regional subcontractors,Incumbent contract expires with no renewal option — open competition,Manual scheduling of recurring services — automation ROI 300%+,"$50,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01022,City of Toronto — Purchasing and Materials Management,Municipal,"Toronto, ON",CA,Food Services & Catering Contract — City of Toronto,Food Services & Catering,493110,"$25,000,000+",Republic Services Inc.,3 Years + 2 Options,2026-09-05,2026-10-21,2026-11-14,2025-10-11,"SOQ (Statement of Qualifications), MWBE Certification, Safety Record, Insurance",https://www.toronto.ca/business-economy/doing-business-with-the-city/purchasing-and-materials-management/,purchasing@toronto.ca,+1 (416) 392-7312,Primary: Republic Services Inc.; Secondary: Regional subcontractors,Incumbent lacks digital reporting capability — tech upgrade opportunity,Paper timesheets — digital workforce management opportunity,"$25,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01023,Toronto Transit Commission (TTC) — Procurement,Transit,"Toronto, ON",CA,Food Services & Catering Contract — Toronto Transit Commission (TTC),Food Services & Catering,493110,"$300,000–$500,000",Unknown/No Incumbent,1 Year,2026-07-21,2026-09-26,2027-01-23,2026-04-06,"RFP Response, Financial Statements, References (3), Insurance Certificates, Business License",https://www.ttc.ca/doing-business-with-ttc,procurement@ttc.ca,+1 (416) 393-4000,Primary: Unknown/No Incumbent; Secondary: Regional subcontractors,Contract approaching renewal — 90-day window to position,Manual invoice processing — AI automation saves 40+ hours/month,"$15,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01027,Department of Homeland Security (DHS),Federal,"Washington, DC",US,Pest Control & Sanitation Services — Department of Homeland Security (DHS),Pest Control & Sanitation,561730,"$25,000–$75,000",Stericycle Inc.,5 Years,2026-08-20,2026-07-20,2027-10-17,2024-12-17,"RFQ Response, DUNS/SAM Registration, Bonding Proof, W-9, Past Performance",https://www.dhs.gov/procurement,dhsbidding@dhs.gov,(202) 282-8000,Primary: Stericycle Inc.; Secondary: Regional subcontractors,Agency has documented compliance failures — audit-readiness opportunity,Paper timesheets — digital workforce management opportunity,"$50,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01028,Province of Ontario — Ontario Shared Services,Provincial,"Toronto, ON",CA,Records Management & Document Digitization Services — Province of Ontario,Records Management & Digitization,541512,"$2,500,000–$5,000,000",Booz Allen Hamilton,5 Years,2026-08-31,2026-08-23,2027-08-24,2025-11-26,"RFP Response, ISO 9001 Certification, Environmental Compliance Documentation",https://www.ontario.ca/page/doing-business-government,oss.procurement@ontario.ca,+1 (416) 326-1234,Primary: Booz Allen Hamilton; Secondary: Regional subcontractors,Agency has documented compliance failures — audit-readiness opportunity,Email-based bid notifications — automated alert system opportunity,"$10,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01029,City of Vallejo — Purchasing Division,Municipal,"Vallejo, CA",US,Uniformed Security Guard Services — City of Vallejo,Security Guard Services,561612,"$5,000,000–$10,000,000",Iron Mountain Inc.,5 Years + 2 Options,2026-08-26,2026-11-12,2027-11-10,2026-03-02,"RFP Response, Financial Statements, References (3), Insurance Certificates, Business License",https://vendors.planetbids.com/portal/42510/bo/bo-search,finance@cityofvallejo.net,(707) 648-4592,Primary: Iron Mountain Inc.; Secondary: Regional subcontractors,Agency issued corrective action to incumbent — replacement opportunity,Manual invoice processing — AI automation saves 40+ hours/month,"$50,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01034,Solano County — Purchasing Services,County,"Fairfield, CA",US,Records Management & Document Digitization Services — Solano County,Records Management & Digitization,561612,"$75,000–$150,000",Iron Mountain Inc.,2 Years,2026-06-18,2026-08-14,2027-04-10,2025-11-24,"Bid Form, Unit Price Schedule, Subcontractor List, DBE Compliance Plan",https://www.solanocounty.com/depts/csa/purchasing/,purchasing@solanocounty.com,(707) 784-6100,Primary: Iron Mountain Inc.; Secondary: Regional subcontractors,Incumbent lacks digital reporting capability — tech upgrade opportunity,Spreadsheet-based vendor management — CRM integration opportunity,"$15,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01039,City of Fairfield — Purchasing,Municipal,"Fairfield, CA",US,Pest Control & Sanitation Services — City of Fairfield,Pest Control & Sanitation,484110,"$150,000–$300,000",Jacobs Engineering Group,2 Years,2026-07-02,2026-08-24,2027-09-27,2025-02-24,"RFP Response, ISO 9001 Certification, Environmental Compliance Documentation",https://www.fairfieldplanroom.com/projects/public,purchasing@fairfield.ca.gov,(707) 428-7495,Primary: Jacobs Engineering Group; Secondary: Regional subcontractors,Incumbent vendor has poor performance reviews — displacement opportunity,Manual route optimization for service delivery — AI routing saves 20% fuel cost,"$2,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01045,Toronto Transit Commission (TTC) — Procurement,Transit,"Toronto, ON",CA,IT Infrastructure & Managed Services Contract — Toronto Transit Commission (TTC),IT Infrastructure & Managed Services,561730,"$300,000–$500,000",Jan-Pro Franchising International,1 Year,2026-07-23,2026-10-18,2027-03-14,2026-03-15,"Bid Form, Unit Price Schedule, Subcontractor List, DBE Compliance Plan",https://www.ttc.ca/doing-business-with-ttc,procurement@ttc.ca,+1 (416) 393-4000,Primary: Jan-Pro Franchising International; Secondary: Regional subcontractors,Contract approaching renewal — 90-day window to position,Manual invoice processing — AI automation saves 40+ hours/month,"$7,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01047,US Postal Service (USPS) — Procurement,Federal,"Washington, DC",US,AI & Process Automation Implementation Services — US Postal Service (USPS),AI & Automation Implementation,541513,"$25,000,000+",Waste Management Inc.,3 Years,2026-09-11,2026-08-14,2027-04-03,2025-11-28,"Bid Form, Unit Price Schedule, Subcontractor List, DBE Compliance Plan",https://about.usps.com/doing-business/,uspsprocure@usps.gov,(202) 268-2000,Primary: Waste Management Inc.; Secondary: Regional subcontractors,Incumbent lacks digital reporting capability — tech upgrade opportunity,Manual route optimization for service delivery — AI routing saves 20% fuel cost,"$25,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01052,Province of Ontario — Ontario Shared Services,Provincial,"Toronto, ON",CA,Fleet Maintenance & Vehicle Repair Services — Province of Ontario,Fleet Maintenance & Vehicle Services,561612,"$2,500,000–$5,000,000",Stericycle Inc.,1 Year,2026-07-22,2026-10-02,2028-03-09,2026-04-12,"Bid Form, Unit Price Schedule, Subcontractor List, DBE Compliance Plan",https://www.ontario.ca/page/doing-business-government,oss.procurement@ontario.ca,+1 (416) 326-1234,Primary: Stericycle Inc.; Secondary: Regional subcontractors,Agency issued corrective action to incumbent — replacement opportunity,Paper-based compliance tracking — digitization opportunity worth $50K+/yr,"$15,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01053,Highways England (National Highways),Infrastructure,"Birmingham, ENG",UK,Custodial Services Contract — Highways England (National Highways),Janitorial & Custodial Services,541513,"$2,500,000–$5,000,000",Securitas Security Services USA,Indefinite Delivery/Indefinite Quantity (IDIQ),2026-09-21,2026-10-12,2027-10-18,2025-01-16,"RFQ Response, DUNS/SAM Registration, Bonding Proof, W-9, Past Performance",https://nationalhighways.co.uk/industry-information/procurement/,procurement@nationalhighways.co.uk,+44 300 123 5000,Primary: Securitas Security Services USA; Secondary: Regional subcontractors,Agency failed last audit — compliance consulting opportunity,Spreadsheet-based vendor management — CRM integration opportunity,"$5,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01055,Queensland Government — QTenders,State,"Brisbane, QLD",AU,Professional Consulting Services — Queensland Government,Consulting & Professional Services,561710,"$500,000–$1,000,000",Leidos Holdings Inc.,Indefinite Delivery/Indefinite Quantity (IDIQ),2026-08-03,2026-10-08,2026-10-01,2026-04-18,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://qtenders.epw.qld.gov.au,procurement@epw.qld.gov.au,+61 7 3224 2111,Primary: Leidos Holdings Inc.; Secondary: Regional subcontractors,Incumbent lacks digital reporting capability — tech upgrade opportunity,Paper timesheets — digital workforce management opportunity,"$25,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01057,City of Calgary — Purchasing,Municipal,"Calgary, AB",CA,Environmental Compliance & Remediation Services — City of Calgary,Environmental Compliance Services,562111,"$500,000–$1,000,000",Clean Harbors Inc.,5 Years + 2 Options,2026-07-17,2026-11-03,2026-09-23,2025-08-29,"RFQ Response, DUNS/SAM Registration, Bonding Proof, W-9, Past Performance",https://www.calgary.ca/business-economy/purchasing.html,purchasing@calgary.ca,+1 (403) 268-5311,Primary: Clean Harbors Inc.; Secondary: Regional subcontractors,Agency issued corrective action to incumbent — replacement opportunity,Manual invoice processing — AI automation saves 40+ hours/month,"$5,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01062,Toronto Transit Commission (TTC) — Procurement,Transit,"Toronto, ON",CA,Public Works & Infrastructure Maintenance — Toronto Transit Commission (TTC),Public Works & Infrastructure,541513,"$10,000,000–$25,000,000",Adecco Group,3 Years + 2 Options,2026-09-12,2026-10-01,2027-10-27,2024-08-01,"RFP Response, ISO 9001 Certification, Environmental Compliance Documentation",https://www.ttc.ca/doing-business-with-ttc,procurement@ttc.ca,+1 (416) 393-4000,Primary: Adecco Group; Secondary: Regional subcontractors,Incumbent contract expires with no renewal option — open competition,Manual contract renewal tracking — automated renewal system opportunity,"$10,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01063,City of Phoenix — Procurement Division,Municipal,"Phoenix, AZ",US,Public Works & Infrastructure Maintenance — City of Phoenix,Public Works & Infrastructure,493110,"$10,000,000–$25,000,000",Xerox Corporation,3 Years + 2 Options,2026-08-07,2026-10-21,2028-04-08,2025-10-09,"Bid Form, Unit Price Schedule, Subcontractor List, DBE Compliance Plan",https://www.phoenix.gov/finance/vendorsupplier,procurement@phoenix.gov,(602) 262-7181,Primary: Xerox Corporation; Secondary: Regional subcontractors,Incumbent contract expires with no renewal option — open competition,Email-based bid notifications — automated alert system opportunity,"$10,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
